ID,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
31,-1.178497,-0.39108056,0.15208028,-0.55052406,1.0705895,-0.90928644,0.12655553,-0.13911581,-1.4945594,0.30776614
32,-1.3059883,-0.41199598,-0.26668352,-1.078311,0.37749425,-1.4776335,-0.20727867,-0.21189515,-0.62701523,0.2847626
33,0.64063543,0.5641446,-0.44282258,0.57324624,0.1427556,-0.46799484,-0.4420938,0.02392764,0.4606646,-0.15388906
34,0.627518,1.0532215,0.1754142,0.08067223,-0.9746255,0.06629677,0.16249917,1.253447,-0.18885584,-0.5968804
35,-0.73906356,-1.3358887,-0.14081317,-0.8894403,0.114511564,-0.44169232,-0.11695743,-1.2821844,-2.2761545,0.23903306
36,1.813048,0.3035392,0.5671183,0.6564616,0.802699,0.5711945,0.53207725,1.4409702,-0.3482938,0.338331
37,0.009057066,-0.24081689,-0.5152435,-0.030500272,-1.2735115,0.34320128,-0.5137881,-0.15481043,1.6858435,-0.25494656
38,0.289592,0.7952946,0.49281093,1.3769736,0.30700248,0.7241961,0.46889144,-0.038814552,1.0640414,-0.685698
39,-2.0857112,-1.519885,0.08349668,-1.4448651,0.24050127,-0.2529934,0.07043387,-1.6888808,-0.8961261,0.084334046
40,0.26680762,0.7650211,0.4667439,-1.2540505,-0.22502215,0.29186657,0.46944988,-0.21498056,1.0153865,-0.43237558
41,1.9294783,1.2859128,1.4528052,1.4122022,2.2107265,2.2475622,1.426557,1.2961742,1.5868925,1.9154233
42,2.1328351,0.6650105,1.2757185,0.752761,-1.2099998,0.62832505,1.2373874,1.1312544,1.5260235,2.251312
43,-1.7286196,-0.49862236,-0.8454192,-1.2987734,-0.5052125,-0.46443093,-0.8427823,-2.0819294,-0.9686575,-1.5616375
44,1.1775888,0.46753198,0.27717897,0.5972181,-0.3364113,0.5030989,0.26130837,1.8406653,0.14967044,0.17556748
45,-0.5991558,-0.67086154,-0.1173296,-1.5578753,1.7969027,-1.3802447,-0.13045761,-0.12257029,-1.0464864,0.45891598
46,0.6791313,0.99975795,0.5906036,0.54531634,0.7393261,0.84797966,0.5820701,0.42894256,0.87225235,-1.0055307
47,-1.4400287,-1.8876979,-0.7905894,-1.1820344,-0.07356817,-2.0682375,-0.76144075,-1.3258791,-2.313527,-0.4143553
48,-0.16320352,0.32181188,-0.28950918,0.12705874,-0.4390217,-0.5950077,-0.28149253,0.11287127,0.78857976,-0.5313271
49,-0.38991675,-0.96345574,0.3898088,-0.086437255,-0.91200656,-0.5812264,0.37002626,-0.34470865,-1.265536,-0.025587644
50,-1.878452,-1.5532871,-2.2275507,-0.66529155,-0.56288755,-1.4565428,-2.216051,-2.1034436,-1.9959431,-1.8541843
51,2.5197759,1.0790701,1.6551349,0.48755527,2.3088202,-0.9629258,2.0953145,-0.54090774,-0.65418106,1.8918148
52,-0.19291143,1.0488567,1.6166383,-0.29034638,1.0272466,1.2742724,1.9665594,0.28201407,0.8893791,-0.86930823
53,-0.044374168,-0.12665237,-0.42906505,-1.1229327,0.017557584,-0.66243774,-0.42864174,0.7654739,0.28781065,0.3511105
54,1.5424583,0.6052442,0.18751433,0.4854307,0.55213535,-0.40792105,0.1875236,0.68490094,-0.9706787,2.3386462
55,0.9360226,0.5695079,0.6702994,0.21464287,-0.10471846,1.267725,0.6144633,0.18553135,0.9267182,-0.45230764
56,0.68871164,0.15446322,0.54826057,-0.0010173416,-0.10397792,0.62514615,0.52710843,1.0725296,0.16470495,-1.0203637
57,-0.08284717,0.35482746,0.32845885,0.23945992,-0.205841,1.1485931,0.32768857,0.39369467,0.5219288,0.725639
58,-1.6554472,-0.9195919,0.45816925,-0.22253287,1.2336957,-0.87630576,0.436629,-0.43582743,-1.9872069,0.16760117
59,-0.5003259,0.1932689,0.21287161,0.6621929,-1.3767862,-0.68336225,0.2045298,-0.4035219,0.33439434,-2.11987
60,-1.0012157,-1.6367123,0.25572583,-1.5349288,1.7823733,-1.0254719,0.22342964,-0.8403761,-0.9160482,0.6383702
61,-0.46336722,-0.12805916,-2.071283,-1.091821,0.04225733,-0.89172226,-2.0437675,-0.64956445,-0.4193395,-1.2154874
62,-0.1367903,-1.3458408,0.07666951,-0.6704428,-0.9609146,0.95261467,0.075106785,-1.1104966,1.12841,-0.74620664
63,1.5230851,0.41535985,0.56697685,1.8164743,-0.23378055,1.2305083,0.545666,0.8096908,1.2924969,1.1486684
64,-0.27978665,-0.4407062,0.7009585,-0.61633056,1.0240133,-1.7654489,0.7117143,-0.14434594,-1.2491189,-0.21653423
65,-0.4359928,-0.94206905,0.9542962,-1.7101669,0.2059155,1.2835249,0.92818093,0.692697,1.1118805,-1.1066402
66,0.6216358,-0.33130038,-0.26432538,-0.8646361,0.8235502,0.04251943,-0.26283753,-0.8117476,0.6601643,-0.18200848
67,1.0955006,1.7531866,1.2878661,0.44298887,-0.13879225,1.3545674,1.274616,1.5364413,0.9695579,0.6808391
68,-0.97882855,-0.98582304,-0.85352975,0.9642338,-1.0503526,-0.8861497,-0.8454254,0.29073337,-1.0204679,-0.36649278
69,1.5273116,1.733365,0.95861095,1.0841348,-0.45854512,-0.119774945,0.9081867,1.1919771,0.0067048436,1.6764735
70,-0.019238748,-0.19413146,0.30985433,-0.20013575,-0.28721818,-0.84163284,0.28554642,-0.3045807,0.27183035,0.6012867
71,-0.27464694,-0.09200948,-0.02285828,-0.44214702,-0.80247647,-0.5895028,-0.028932305,-0.013204332,-0.4544474,0.67390954
72,0.70283794,-0.5409721,-0.02440872,0.5521406,0.2869395,1.204514,-0.04500629,0.30655396,0.40075335,-0.91074705
73,0.38239044,0.8163808,1.6390718,-0.39931595,3.2519794,1.64399,1.946788,0.49422616,0.25201452,1.6023294
74,1.6409457,0.9576107,1.1776187,1.1795819,1.5617388,0.08444003,1.151928,0.9453738,0.47021413,2.2035084
75,1.1285062,0.5767117,-0.015783206,0.8494044,-0.5488332,0.31029493,-0.02638987,0.54906297,0.7632652,0.489658
76,-1.2824967,-0.50060016,-0.41038117,-0.42592788,-0.28512305,0.1826156,-0.41004685,-0.5585267,-0.22286056,-1.1492242
77,-0.57773346,0.3280062,0.8390418,-0.9573565,-1.134708,-0.3578883,0.76842827,-0.5325377,-0.42553404,-0.99583054
78,0.90342593,0.98080385,0.993257,0.36652225,1.0139642,2.1769361,0.9421742,1.8063401,0.5692388,-0.3684659
79,0.94613796,1.0606873,0.4115547,0.91687006,-0.64055556,0.33448553,0.39346352,0.89766645,0.93799335,-0.02850908
80,0.7848605,0.71058756,-0.7598751,0.737194,-0.710267,0.6283997,-0.7536653,-0.106679045,1.9924521,0.609674
81,-0.04444077,0.7995001,1.0179417,0.23282506,-0.45524192,-0.57243115,0.9701566,1.4167341,-0.08733293,1.2450447
82,1.622462,1.183938,0.9021108,-0.33118054,0.3350047,1.3974423,0.8511421,0.15786758,0.71583724,-0.45500824
83,-0.7800426,-0.4708534,0.60881597,-0.72792536,-0.73322976,-0.2575851,0.6009134,-0.06985913,-0.35786894,0.16264318
84,1.04274,0.5897243,1.1355785,0.65502393,-0.47867274,1.526317,1.1030072,1.5314229,-0.33123222,0.44739246
85,-0.40369865,-0.38270617,-1.4645964,-1.0939248,0.06470659,-2.069005,-1.4365894,-1.313515,-0.9472856,-0.3658192
86,0.75032324,-0.72688156,0.8124002,-0.40910786,1.1615466,0.12256892,0.80749893,0.40638041,-2.372408,0.5847943
87,-1.0066248,-0.9621051,0.9336262,-1.1470879,0.013077145,0.68278813,0.9091509,-0.8199417,-0.54350823,-1.5013881
88,-1.2321918,0.024031844,0.32990384,-0.4992308,-1.1171541,-0.7573718,0.31542695,0.037200674,-0.84030795,-0.72120255
89,-0.3120888,-0.49154744,0.3206093,-0.59069306,-0.47528824,-0.8313071,0.32965413,-1.0393077,-0.8331862,-0.61930585
90,0.31348222,-0.8656044,0.8083709,-0.9260884,2.0636086,-0.7520373,0.78150415,0.26996005,-1.3397672,0.9494291
91,-0.5279752,-0.9405021,-0.19299963,-0.5337775,-0.8870821,0.16668634,-0.19604635,-0.10287988,1.0726253,-1.434088
92,-1.5296155,-0.40643287,0.29400104,-0.88637936,-0.48879611,-0.80516523,0.28825992,-1.0205133,-1.4661893,-0.6006439
93,0.29505128,-1.0094544,1.628395,0.6696537,0.6465572,0.19623582,1.7239501,0.6664911,0.025045933,0.8631281
94,1.8131756,0.6989704,0.6534201,0.71224326,-1.0254742,0.6070559,0.62665856,0.7004714,1.1270086,2.2960732
95,1.2861581,0.655421,-0.19935761,0.62253636,-0.25893506,1.3317251,-0.19433607,0.98160243,2.3969507,-0.9270137
96,-1.6468188,-1.1720378,-0.10352973,-1.6781797,0.8081582,-1.9497768,-0.10894397,-0.3168109,-1.6160284,-0.107606724
97,0.59729797,-0.22945452,-0.07766421,0.06816106,-0.17485487,-0.09594016,-0.07742512,-0.028191866,0.4804486,-0.8308835
98,-0.74995357,-0.257549,0.21404126,-0.94291794,-0.9722355,-1.4665023,0.19896083,-0.32108533,-0.18565078,0.04094287
99,-0.5214438,0.055069324,-1.5818317,-0.27751517,-0.04696237,-1.3951485,-1.5757122,-0.7432051,0.026456052,-0.6911292
100,-0.40005788,-0.5223211,-0.22604157,0.36540648,0.62950164,-0.25349334,-0.22077613,-0.1938516,-0.54829055,-0.49951538
101,-1.3938847,-1.5035654,-1.9028369,-0.98828036,0.51268345,-0.8691603,-1.877733,-1.9754553,-1.2012473,-0.5441984
102,-0.83363706,-0.95823294,-0.49699652,-0.608892,-0.8252556,-0.06151112,-0.49462882,-0.4047743,0.0028681853,0.04848173
103,-2.206118,-1.6075321,-1.1424717,-1.2583854,-0.8876597,-1.3214499,-1.1284333,-1.4128911,-1.2917666,-1.4761589
104,-1.3435897,-1.2680676,0.99316895,-0.20105541,0.8699129,-0.3210105,0.9889273,-1.1054016,-0.32961324,0.06398869
105,0.65412176,0.3993154,1.0910527,0.7700757,0.13174124,0.17976947,1.0563306,0.9194644,-1.0983789,0.3635316
106,1.1147416,1.140185,-2.0134003,0.5287512,-1.5232164,0.63462067,-2.0104823,-0.6777961,2.294339,-0.5946928
107,-0.70780885,-0.96723247,-0.23253353,0.2457625,0.34592846,-0.44001043,-0.24203509,-0.22342841,-0.46993852,-1.3127933
108,-0.85077506,0.047630217,-0.16644177,-0.7471553,-0.80548114,0.2677718,-0.1564386,-0.4796625,-1.0261753,-0.0015772015
109,0.37256145,0.62747794,0.7161053,0.12517168,0.6417651,-0.48675033,0.68845,0.2730552,-1.1576859,0.9475845
110,1.0037628,0.34325185,-0.7993958,0.93124515,-0.43651676,0.59531975,-0.7804567,-0.6909822,1.1495167,-0.5646843
111,0.18131779,-0.17615561,1.5913188,0.61446667,1.2082593,-0.28594127,1.5889536,0.8290113,0.13307972,1.2462915
112,0.9674054,0.57712,0.36188838,-0.17607786,-0.26785275,0.30338347,0.3420955,0.8710823,0.9007914,1.2230003
113,0.16997026,-0.1468471,-0.30776405,0.41879442,0.18816277,-0.41686177,-0.3030268,-0.16320106,-0.08481824,-0.41752282
114,-0.3243626,-0.8456232,-0.8987773,-0.6159938,-0.81726855,-0.17921244,-0.89780426,-1.773548,-0.14322805,-0.0555287
115,1.2147957,0.38438308,-1.4759418,0.9531103,-0.3574178,1.3444886,-1.4403007,-0.14119235,0.78629255,-0.2565169
116,-0.404213,-0.096148126,-0.564012,-0.32711533,0.368724,-1.2425812,-0.55335337,-0.331357,0.21209595,-1.050804
117,-0.20429476,-0.5098605,-1.7569386,-0.7243557,-0.7973071,0.011676325,-1.7425861,-0.58203244,-0.21205549,-0.62034637
118,-0.07828888,-0.17566435,0.74293756,-0.7120297,2.7748134,0.8323819,0.69019186,-0.3511983,0.5472863,-0.5705573
119,-0.64320654,-1.0979624,-2.1865735,-0.21687528,-1.6920792,0.20621373,-2.1735513,-0.79654616,1.0066649,-1.6566657
120,1.0327107,0.42519867,0.5472831,1.0417238,0.28840014,0.6533794,0.50303394,0.53795487,0.18141794,0.80293596
121,0.12818688,-0.030646918,-0.023453914,0.2505394,-1.11694,1.3100977,-0.02610448,0.7071653,1.1570065,0.048788775
122,-0.5232157,-0.9695433,0.3741946,-1.0217351,-0.13111827,-1.28513,0.37256944,-0.6406353,-0.46371424,0.82319987
123,-0.06519516,-0.3304305,0.09903606,0.5158213,-0.24390285,0.71034586,0.09302908,0.07885522,0.32056206,-1.4613513
124,-0.38566095,-0.93078357,-1.3325677,-1.2127274,0.11632737,-1.4790931,-1.2949111,-0.7475721,-1.0117471,-1.0576917
125,-2.0091631,-1.8171152,-2.3635302,-1.9835856,-0.179973,-2.012618,-2.3138645,-1.6146833,-0.8441794,-0.5697627
126,1.1598289,1.2179785,0.06350763,-0.39571947,0.3987248,0.87413234,0.04815905,0.5601819,0.55331796,0.36560237
127,-1.6837916,-1.3063581,0.7260877,-0.34733462,2.7730055,-1.4821417,0.715902,0.082979284,-1.3433049,0.08761665
128,0.5303174,0.5369484,-1.181571,0.82106405,-1.2840081,-0.7853329,-1.1798046,-0.47798914,1.3353349,-0.89232945
129,-0.2694505,-0.7640582,0.0030375104,-0.69318336,1.8809526,0.38024208,0.017907422,-0.2756031,-1.0778704,0.19770227
130,1.3178151,1.5244223,1.5975024,2.609991,1.495995,1.8097943,1.7044729,1.3666146,0.41529343,0.4649029
131,2.531071,1.516427,1.0622783,2.040527,2.6113112,2.0976589,0.9878724,2.6131375,1.01916,0.528014
132,1.5768032,1.3968089,0.66565216,2.3077881,-0.8838723,1.1564362,0.6514056,2.103598,1.7267624,0.21562275
133,0.31240267,1.0847236,-1.294963,1.8289815,-0.54001194,0.39815167,-1.2555858,-0.9049717,0.36741847,-1.5253834
134,-0.9524973,-1.992292,0.0046869465,-0.77291375,1.5879333,-0.7228298,-0.0053773127,-0.43704683,-0.038270712,0.26741633
135,-0.6541458,-0.13673946,-1.5918188,0.27957565,-1.2825404,0.91661245,-1.5846311,0.37940466,0.50847685,-0.23977914
136,0.47532317,-0.46811554,-0.3313628,-0.04399982,0.86556584,0.4077389,-0.33151788,-0.020932717,0.7426873,0.60749507
137,-0.117835395,-0.4912796,0.23251879,-1.036215,0.7393479,-0.2786332,0.22586748,-0.2827612,-1.5967083,0.8093279
138,1.591044,0.20922647,0.6388695,1.6565847,0.18825795,0.4702614,0.6112204,-0.010784092,0.78272426,1.5340934
139,-0.07909272,-0.7789629,0.27940622,0.3061089,1.8533328,-1.2130252,0.28114295,-0.2747148,-1.4025573,-0.5467795
140,-1.1115124,-0.30190766,0.8856377,-0.86850363,-0.097293735,0.5450019,0.8777283,0.7827477,0.37795606,-0.20993437
141,0.31622928,0.4145882,-1.085521,0.08650489,-0.33928007,-0.8342951,-1.0814817,-0.68406916,-0.5904061,-1.3087634
142,-1.2127302,-0.63354796,-1.9489783,-0.75273657,-0.92644596,-0.2905292,-1.9107436,0.057383344,0.48579276,-0.94081676
143,1.1102145,0.94558465,0.73889846,0.89747036,-0.9377667,0.3128771,0.6965282,1.0661538,0.84160525,1.1358095
144,-0.084754586,-0.15424801,-0.098501295,0.17865874,0.48393437,0.28409627,-0.09228261,1.0877383,-0.4546253,-0.5256188
145,0.8197,1.2323323,0.7943827,0.7090688,0.039202638,1.4052582,0.76940656,0.7657182,1.7295918,2.2941241
146,0.026733994,0.9003468,0.07841414,0.31578544,-0.597536,1.8946757,0.054056957,0.2407341,0.554399,-0.36270806
147,0.2541816,0.49077275,-0.15826353,-0.3566165,-0.3767936,0.11396639,-0.17223099,-1.2384056,-0.06467141,0.18469848
148,1.3403695,1.2326552,-0.10723942,1.3847371,-0.10425725,1.2831016,-0.1058914,1.3656524,0.8512327,0.46625534
149,-1.5576354,-1.3848183,-1.6496812,-1.3251747,0.037471335,-2.1191669,-1.617601,-1.8611534,-0.36747038,-0.25183034
150,1.775968,1.4304786,-0.3277521,-0.0044620815,-0.48896515,1.115217,-0.31940007,0.24298145,1.1130016,-0.41253075
151,-1.252947,-0.5161696,-0.0014585966,-1.2919989,0.58609444,-1.5554843,0.0036606533,-1.1698713,-0.70926255,0.35085002
152,-1.1186875,0.24365273,-0.08927078,-0.8705318,-0.21756224,-0.03421124,-0.090064324,-0.68070954,-1.2931219,-1.0492154
153,-0.023211543,0.49518874,-0.7545304,-0.6594789,-0.45694417,-0.055093586,-0.7376657,-0.8860284,-0.76005554,0.84967136
154,2.0252655,0.6880824,0.7390392,1.0113372,-0.31514645,1.5346689,0.7006777,1.9197164,2.294623,0.518683
155,1.2013078,0.3413579,0.67573786,0.3785865,-0.8223426,0.3646786,0.6463103,1.5566063,0.3981006,0.66449237
156,1.1657165,0.53856856,-0.4790603,0.8438238,-1.3309212,0.06890357,-0.44244537,0.5733873,1.6945541,0.7828619
157,0.2231323,-0.040539715,0.045642324,0.2424965,0.4716683,-0.6825691,0.054311406,0.493841,0.28738806,1.2057016
158,-0.69027174,-0.7558098,-0.07539373,-0.19112182,-0.0059237354,-0.7058808,-0.07649604,-0.43067944,0.64279884,0.0077445526
159,-0.05872258,-0.5349064,-0.52660006,-0.20529354,0.77081436,0.27765143,-0.5328572,0.37670857,0.012600388,-0.058619965
160,1.8767534,0.066355065,0.49424446,-0.45483774,-1.3593034,0.4628392,0.45758,-0.5711818,-0.86908436,-0.5163214
161,0.46317518,-0.15885146,-1.6165212,-0.04561114,-0.41429058,-0.098602615,-1.5776813,-0.76923937,1.257616,-1.4884074
162,0.96735,2.0026681,0.5535722,0.61509466,-0.4534096,1.1840165,0.51936495,1.1933973,1.3915356,1.9879818
163,-0.5605314,-0.946073,0.1864187,0.09970008,1.8747959,-1.4528607,0.186327,0.5719825,-1.8383389,0.54158914
164,0.55737364,-0.27359304,-1.2414656,1.0037357,-0.23964293,-0.54361427,-1.2242094,0.7434401,0.020780142,-1.2706374
165,-0.6406559,-1.1436813,-1.0501871,-0.41488457,-0.3933011,0.011484279,-1.0222176,-1.1442916,-0.720819,-1.3791449
166,-1.1968566,-1.2737471,-0.29814208,-1.1503023,0.115918964,-0.4396033,-0.32560423,-0.2536656,-0.29522404,-1.7217711
167,-0.29437712,-0.4937096,1.6416273,-0.04473168,2.5001864,-0.588904,1.9334519,0.2921402,-1.5167857,0.19813885
168,0.017877068,-0.33720776,0.41413137,-0.94992054,-0.10069994,0.43582278,0.37154156,-0.583309,-0.47275558,-0.09450748
169,0.16957945,0.064586155,-2.5655923,0.053339474,-0.69386834,-0.2034629,-2.5243564,-0.6805721,-0.12570003,-1.6312574
170,-0.4510241,1.2453845,0.679349,0.8078275,-0.48189074,-0.33218417,0.6081896,0.52002066,-0.18546107,-0.5092653
171,-0.34830177,-0.3693609,-0.20569298,0.011427975,-0.6851737,1.181508,-0.21097368,0.06978791,0.26038098,-0.7981405
172,-0.18973243,-0.3386988,-0.38882312,0.6525379,-0.16331126,0.18764894,-0.38651887,-1.1548333,-0.93009394,-1.6134788
173,-1.1199518,-0.60040665,0.5386214,-0.6307206,1.4099609,-1.0335134,0.53666097,0.58510166,-0.9991208,-0.34317154
174,-0.68163633,0.57737017,1.4473989,0.9742726,2.6259534,0.14614157,1.3998046,-0.7798136,-1.267372,0.81786317
175,-0.49242747,-0.9008275,1.0437343,0.30644116,-0.65192753,0.12871806,1.0476738,0.06481128,0.18063347,0.56726545
176,1.0399252,1.5642365,1.4833775,1.127173,2.6244235,1.2569036,1.4533082,1.6271217,1.0925498,2.0359468
177,0.22094804,0.39854243,-0.09337577,0.34773996,-0.3928161,-1.5227457,-0.087095186,0.26046982,-0.4518879,1.2288648
178,0.9987618,-0.1368898,0.53648514,0.9510107,-0.53731954,1.218262,0.5194194,1.4457326,1.4547611,0.8240176
179,-0.81660026,-0.9001421,0.9308054,-0.9327962,0.53290665,-1.3777972,0.8682157,-0.50227404,-0.7430889,-0.34077078
180,0.10675069,0.4307744,0.2208734,0.61996037,-0.17652349,-0.67310345,0.2148988,0.1316845,-0.6685973,1.51168
181,0.48875287,0.8283346,1.4380854,1.3006183,1.9652557,1.018287,1.4194341,1.1834688,0.6011902,-0.39506513
182,0.12645306,0.38403508,-1.1146098,-0.1648197,-0.1208686,-0.34765166,-1.078187,0.17447725,0.11494838,0.17783344
183,0.64973,0.8760691,1.0417625,0.9141157,-0.3881817,1.2582772,0.98465335,1.3169162,0.33007035,1.6925563
184,-0.92657745,0.054148134,1.6049243,0.53067976,2.6008348,-0.5889892,1.6195722,1.5748719,0.35889274,0.39369604
185,1.8112556,1.3253747,-0.14745186,0.8599949,-1.0103017,0.11488961,-0.14632097,-0.0038667775,-0.12703878,1.8847715
186,-0.29200396,-0.44421083,-0.01527823,-0.6467206,0.099623136,0.5420663,0.001777881,0.56326884,0.29119962,-0.19901209
187,0.7672534,0.3164246,1.3247886,1.151074,0.0012665034,0.53339744,1.276169,1.6351897,0.13709103,1.0761946
188,-0.8296191,-0.16283952,-1.639563,-1.221028,-0.39962092,-1.3973284,-1.633458,-1.5646122,0.12699808,-1.4073184
189,-1.3839079,-1.5141788,-0.35404322,-1.4600375,-0.46523607,-1.4122396,-0.3618061,-1.39446,-1.2289525,-0.56819093
190,-1.4360698,-1.3071337,-2.1228194,-0.5695925,0.2112224,-1.1974763,-2.097118,-1.7680762,-1.2641425,-0.5757147
191,0.942764,-0.08670331,1.5625058,1.2340895,-1.4777822,1.6515367,1.5942727,1.2623831,1.6817305,-0.42409906
192,2.8972259,1.2202133,1.6401166,0.41120416,2.4723437,0.5619765,1.7542568,2.6364431,1.0105395,2.1515286
193,-0.022972971,0.65577084,1.4869144,0.5239881,2.146572,0.7062533,1.4949186,1.8164002,1.6879994,-0.24948925
194,1.0885392,0.08987008,0.22197694,-0.021035388,-0.14158763,0.29530606,0.20838264,-0.7336171,1.1984503,1.0091177
195,-0.10681781,-1.0783384,-0.04497229,-0.81497294,1.3818878,-0.5124597,-0.07350534,0.05280618,-0.82769215,0.45352882
196,1.0103552,0.9426078,1.5529966,1.5051142,-0.7009205,1.4366615,1.6217186,1.3253222,0.37642726,0.43045723
197,-0.39171892,-0.32119796,-2.0963733,-1.0676216,0.15909426,-0.678233,-2.0667691,-0.47859445,-1.2134064,-1.4913334
198,0.77712667,1.2730128,1.2888131,1.0022057,-0.4439674,0.9961831,1.2400821,1.6133853,0.7313272,2.0226948
199,-2.0674222,-1.5464045,-1.5193491,-1.3578117,-0.3787071,-1.6035788,-1.5002428,-1.5141414,-0.7016153,-0.30614144
200,-0.091420904,-0.020514505,0.3720357,-0.40747908,-0.575892,-0.2159928,0.35035107,0.39746884,-0.5511484,0.6381182
201,-1.6132553,-1.090392,-1.897412,-1.8334652,-0.43838558,-1.9721512,-1.8527786,-1.4858351,-0.33210522,-1.6046475
202,1.7160274,0.75227034,0.6654262,0.65904516,-1.1757387,2.4434078,0.640151,0.77842826,1.9204307,2.3814588
203,1.228949,1.5261704,-0.012768028,0.7781631,-0.2269314,0.3129828,-0.03624748,0.8951767,1.0728062,1.7362611
204,2.786784,2.5936913,1.3702027,0.5606159,1.2374377,1.1506493,1.3880736,0.779476,-0.12525223,0.29255778
205,-1.3395839,-1.8129112,0.14887743,-1.4319434,0.8950866,-0.5231555,0.12210125,-1.6205765,-0.7791762,0.2932194
206,1.9501073,0.9001613,1.1497436,1.4833719,-0.4900044,0.65982246,1.0870245,1.0771666,0.53293955,2.069995
207,1.4668081,0.74324346,0.1797633,0.9588378,-0.104161896,0.13332516,0.17145552,1.8736064,-0.26054904,1.8447568
208,0.89607173,1.5811473,0.1690892,1.2108256,-0.39267543,1.8450091,0.17430289,1.5819821,1.0293093,-0.762202
